Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	socF_1	socF_2	socF_3	socF_4
633	1.8818	0.2979	0	0.8	0.4	0.2	0.8	0.7945	0.7891	0.7874
634	1.8818	0.2979	0	0.8	0.6	0.2	0.8	0.7945	0.7891	0.7874
635	1.8818	0.2979	0	0.8	0.8	0.2	0.8	0.7945	0.7891	0.7874
636	1.8818	0.2979	0	0.8	1	0.2	0.8	0.7945	0.7891	0.7874
637	1.8818	0.2979	0	1	0.4	0.2	0.8	0.7945	0.7891	0.7874
638	1.8818	0.2979	0	1	0.6	0.2	0.8	0.7945	0.7891	0.7874
639	1.8818	0.2979	0	1	0.8	0.2	0.8	0.7945	0.7891	0.7874
640	1.8818	0.2979	0	1	1	0.2	0.8	0.7945	0.7891	0.7874
641	1.8846	0.2986	0	0.4	0.2	0.4	0.8	0.7945	0.7929	0.7874
642	1.8846	0.2986	0	0.4	0.2	0.6	0.8	0.7945	0.7929	0.7874
643	1.8846	0.2986	0	0.4	0.2	0.8	0.8	0.7945	0.7929	0.7874
644	1.8846	0.2986	0	0.4	0.2	1	0.8	0.7945	0.7929	0.7874
645	1.8846	0.2986	0	0.6	0.2	0.4	0.8	0.7945	0.7929	0.7874
646	1.8846	0.2986	0	0.6	0.2	0.6	0.8	0.7945	0.7929	0.7874
647	1.8846	0.2986	0	0.6	0.2	0.8	0.8	0.7945	0.7929	0.7874
648	1.8846	0.2986	0	0.6	0.2	1	0.8	0.7945	0.7929	0.7874
649	1.8846	0.2986	0	0.8	0.2	0.4	0.8	0.7945	0.7929	0.7874
650	1.8846	0.2986	0	0.8	0.2	0.6	0.8	0.7945	0.7929	0.7874
651	1.8846	0.2986	0	0.8	0.2	0.8	0.8	0.7945	0.7929	0.7874
652	1.8846	0.2986	0	0.8	0.2	1	0.8	0.7945	0.7929	0.7874
653	1.8846	0.2986	0	1	0.2	0.4	0.8	0.7945	0.7929	0.7874
654	1.8846	0.2986	0	1	0.2	0.6	0.8	0.7945	0.7929	0.7874
655	1.8846	0.2986	0	1	0.2	0.8	0.8	0.7945	0.7929	0.7874
656	1.8846	0.2986	0	1	0.2	1	0.8	0.7945	0.7929	0.7874
657	1.8877	0.2994	0	0.2	0.4	0.4	0.8	0.7983	0.7929	0.7874
658	1.8877	0.2994	0	0.2	0.4	0.6	0.8	0.7983	0.7929	0.7874
659	1.8877	0.2994	0	0.2	0.4	0.8	0.8	0.7983	0.7929	0.7874
660	1.8877	0.2994	0	0.2	0.4	1	0.8	0.7983	0.7929	0.7874
661	1.8877	0.2994	0	0.2	0.6	0.4	0.8	0.7983	0.7929	0.7874
662	1.8877	0.2994	0	0.2	0.6	0.6	0.8	0.7983	0.7929	0.7874
663	1.8877	0.2994	0	0.2	0.6	0.8	0.8	0.7983	0.7929	0.7874
664	1.8877	0.2994	0	0.2	0.6	1	0.8	0.7983	0.7929	0.7874
665	1.8877	0.2994	0	0.2	0.8	0.4	0.8	0.7983	0.7929	0.7874
666	1.8877	0.2994	0	0.2	0.8	0.6	0.8	0.7983	0.7929	0.7874
667	1.8877	0.2994	0	0.2	0.8	0.8	0.8	0.7983	0.7929	0.7874
668	1.8877	0.2994	0	0.2	0.8	1	0.8	0.7983	0.7929	0.7874
669	1.8877	0.2994	0	0.2	1	0.4	0.8	0.7983	0.7929	0.7874
670	1.8877	0.2994	0	0.2	1	0.6	0.8	0.7983	0.7929	0.7874
671	1.8877	0.2994	0	0.2	1	0.8	0.8	0.7983	0.7929	0.7874
672	1.8877	0.2994	0	0.2	1	1	0.8	0.7983	0.7929	0.7874
673	1.894	0.3011	0.2	0.4	0.4	0	0.7984	0.7929	0.7875	0.7875
674	1.894	0.3011	0.2	0.4	0.6	0	0.7984	0.7929	0.7875	0.7875
675	1.894	0.3011	0.2	0.4	0.8	0	0.7984	0.7929	0.7875	0.7875
676	1.894	0.3011	0.2	0.4	1	0	0.7984	0.7929	0.7875	0.7875
677	1.894	0.3011	0.2	0.6	0.4	0	0.7984	0.7929	0.7875	0.7875
678	1.894	0.3011	0.2	0.6	0.6	0	0.7984	0.7929	0.7875	0.7875
679	1.894	0.3011	0.2	0.6	0.8	0	0.7984	0.7929	0.7875	0.7875
680	1.894	0.3011	0.2	0.6	1	0	0.7984	0.7929	0.7875	0.7875
681	1.894	0.3011	0.2	0.8	0.4	0	0.7984	0.7929	0.7875	0.7875
682	1.894	0.3011	0.2	0.8	0.6	0	0.7984	0.7929	0.7875	0.7875
683	1.894	0.3011	0.2	0.8	0.8	0	0.7984	0.7929	0.7875	0.7875
684	1.894	0.3011	0.2	0.8	1	0	0.7984	0.7929	0.7875	0.7875
685	1.894	0.3011	0.2	1	0.4	0	0.7984	0.7929	0.7875	0.7875
686	1.894	0.3011	0.2	1	0.6	0	0.7984	0.7929	0.7875	0.7875
687	1.894	0.3011	0.2	1	0.8	0	0.7984	0.7929	0.7875	0.7875
688	1.894	0.3011	0.2	1	1	0	0.7984	0.7929	0.7875	0.7875
689	1.894	0.3011	0.4	0.4	0.4	0	0.7984	0.7929	0.7875	0.7875
690	1.894	0.3011	0.4	0.4	0.6	0	0.7984	0.7929	0.7875	0.7875
691	1.894	0.3011	0.4	0.4	0.8	0	0.7984	0.7929	0.7875	0.7875
692	1.894	0.3011	0.4	0.4	1	0	0.7984	0.7929	0.7875	0.7875
693	1.894	0.3011	0.4	0.6	0.4	0	0.7984	0.7929	0.7875	0.7875
694	1.894	0.3011	0.4	0.6	0.6	0	0.7984	0.7929	0.7875	0.7875
695	1.894	0.3011	0.4	0.6	0.8	0	0.7984	0.7929	0.7875	0.7875
696	1.894	0.3011	0.4	0.6	1	0	0.7984	0.7929	0.7875	0.7875
697	1.894	0.3011	0.4	0.8	0.4	0	0.7984	0.7929	0.7875	0.7875
698	1.894	0.3011	0.4	0.8	0.6	0	0.7984	0.7929	0.7875	0.7875
699	1.894	0.3011	0.4	0.8	0.8	0	0.7984	0.7929	0.7875	0.7875
700	1.894	0.3011	0.4	0.8	1	0	0.7984	0.7929	0.7875	0.7875
701	1.894	0.3011	0.4	1	0.4	0	0.7984	0.7929	0.7875	0.7875
702	1.894	0.3011	0.4	1	0.6	0	0.7984	0.7929	0.7875	0.7875
703	1.894	0.3011	0.4	1	0.8	0	0.7984	0.7929	0.7875	0.7875
704	1.894	0.3011	0.4	1	1	0	0.7984	0.7929	0.7875	0.7875
705	1.894	0.3011	0.6	0.4	0.4	0	0.7984	0.7929	0.7875	0.7875
706	1.894	0.3011	0.6	0.4	0.6	0	0.7984	0.7929	0.7875	0.7875
707	1.894	0.3011	0.6	0.4	0.8	0	0.7984	0.7929	0.7875	0.7875
708	1.894	0.3011	0.6	0.4	1	0	0.7984	0.7929	0.7875	0.7875
709	1.894	0.3011	0.6	0.6	0.4	0	0.7984	0.7929	0.7875	0.7875
710	1.894	0.3011	0.6	0.6	0.6	0	0.7984	0.7929	0.7875	0.7875
711	1.894	0.3011	0.6	0.6	0.8	0	0.7984	0.7929	0.7875	0.7875
712	1.894	0.3011	0.6	0.6	1	0	0.7984	0.7929	0.7875	0.7875
713	1.894	0.3011	0.6	0.8	0.4	0	0.7984	0.7929	0.7875	0.7875
714	1.894	0.3011	0.6	0.8	0.6	0	0.7984	0.7929	0.7875	0.7875
715	1.894	0.3011	0.6	0.8	0.8	0	0.7984	0.7929	0.7875	0.7875
716	1.894	0.3011	0.6	0.8	1	0	0.7984	0.7929	0.7875	0.7875
717	1.894	0.3011	0.6	1	0.4	0	0.7984	0.7929	0.7875	0.7875
718	1.894	0.3011	0.6	1	0.6	0	0.7984	0.7929	0.7875	0.7875
719	1.894	0.3011	0.6	1	0.8	0	0.7984	0.7929	0.7875	0.7875
720	1.894	0.3011	0.6	1	1	0	0.7984	0.7929	0.7875	0.7875
721	1.894	0.3011	0.8	0.4	0.4	0	0.7984	0.7929	0.7875	0.7875
722	1.894	0.3011	0.8	0.4	0.6	0	0.7984	0.7929	0.7875	0.7875
723	1.894	0.3011	0.8	0.4	0.8	0	0.7984	0.7929	0.7875	0.7875
724	1.894	0.3011	0.8	0.4	1	0	0.7984	0.7929	0.7875	0.7875
725	1.894	0.3011	0.8	0.6	0.4	0	0.7984	0.7929	0.7875	0.7875
726	1.894	0.3011	0.8	0.6	0.6	0	0.7984	0.7929	0.7875	0.7875
727	1.894	0.3011	0.8	0.6	0.8	0	0.7984	0.7929	0.7875	0.7875
728	1.894	0.3011	0.8	0.6	1	0	0.7984	0.7929	0.7875	0.7875
729	1.894	0.3011	0.8	0.8	0.4	0	0.7984	0.7929	0.7875	0.7875
730	1.894	0.3011	0.8	0.8	0.6	0	0.7984	0.7929	0.7875	0.7875
731	1.894	0.3011	0.8	0.8	0.8	0	0.7984	0.7929	0.7875	0.7875
732	1.894	0.3011	0.8	0.8	1	0	0.7984	0.7929	0.7875	0.7875
733	1.894	0.3011	0.8	1	0.4	0	0.7984	0.7929	0.7875	0.7875
734	1.894	0.3011	0.8	1	0.6	0	0.7984	0.7929	0.7875	0.7875
735	1.894	0.3011	0.8	1	0.8	0	0.7984	0.7929	0.7875	0.7875
736	1.894	0.3011	0.8	1	1	0	0.7984	0.7929	0.7875	0.7875
737	1.894	0.3011	1	0.4	0.4	0	0.7984	0.7929	0.7875	0.7875
738	1.894	0.3011	1	0.4	0.6	0	0.7984	0.7929	0.7875	0.7875
739	1.894	0.3011	1	0.4	0.8	0	0.7984	0.7929	0.7875	0.7875
740	1.894	0.3011	1	0.4	1	0	0.7984	0.7929	0.7875	0.7875
741	1.894	0.3011	1	0.6	0.4	0	0.7984	0.7929	0.7875	0.7875
742	1.894	0.3011	1	0.6	0.6	0	0.7984	0.7929	0.7875	0.7875
743	1.894	0.3011	1	0.6	0.8	0	0.7984	0.7929	0.7875	0.7875
744	1.894	0.3011	1	0.6	1	0	0.7984	0.7929	0.7875	0.7875
745	1.894	0.3011	1	0.8	0.4	0	0.7984	0.7929	0.7875	0.7875
746	1.894	0.3011	1	0.8	0.6	0	0.7984	0.7929	0.7875	0.7875
747	1.894	0.3011	1	0.8	0.8	0	0.7984	0.7929	0.7875	0.7875
748	1.894	0.3011	1	0.8	1	0	0.7984	0.7929	0.7875	0.7875
749	1.894	0.3011	1	1	0.4	0	0.7984	0.7929	0.7875	0.7875
750	1.894	0.3011	1	1	0.6	0	0.7984	0.7929	0.7875	0.7875
751	1.894	0.3011	1	1	0.8	0	0.7984	0.7929	0.7875	0.7875
752	1.894	0.3011	1	1	1	0	0.7984	0.7929	0.7875	0.7875
753	1.8958	0.3015	0.2	0.4	0	0.4	0.7984	0.7929	0.7929	0.7875
754	1.8958	0.3015	0.2	0.4	0	0.6	0.7984	0.7929	0.7929	0.7875
755	1.8958	0.3015	0.2	0.4	0	0.8	0.7984	0.7929	0.7929	0.7875
756	1.8958	0.3015	0.2	0.4	0	1	0.7984	0.7929	0.7929	0.7875
757	1.8958	0.3015	0.2	0.6	0	0.4	0.7984	0.7929	0.7929	0.7875
758	1.8958	0.3015	0.2	0.6	0	0.6	0.7984	0.7929	0.7929	0.7875
759	1.8958	0.3015	0.2	0.6	0	0.8	0.7984	0.7929	0.7929	0.7875
760	1.8958	0.3015	0.2	0.6	0	1	0.7984	0.7929	0.7929	0.7875
761	1.8958	0.3015	0.2	0.8	0	0.4	0.7984	0.7929	0.7929	0.7875
762	1.8958	0.3015	0.2	0.8	0	0.6	0.7984	0.7929	0.7929	0.7875
763	1.8958	0.3015	0.2	0.8	0	0.8	0.7984	0.7929	0.7929	0.7875
764	1.8958	0.3015	0.2	0.8	0	1	0.7984	0.7929	0.7929	0.7875
765	1.8958	0.3015	0.2	1	0	0.4	0.7984	0.7929	0.7929	0.7875
766	1.8958	0.3015	0.2	1	0	0.6	0.7984	0.7929	0.7929	0.7875
767	1.8958	0.3015	0.2	1	0	0.8	0.7984	0.7929	0.7929	0.7875
768	1.8958	0.3015	0.2	1	0	1	0.7984	0.7929	0.7929	0.7875
769	1.8958	0.3015	0.4	0.4	0	0.4	0.7984	0.7929	0.7929	0.7875
770	1.8958	0.3015	0.4	0.4	0	0.6	0.7984	0.7929	0.7929	0.7875
771	1.8958	0.3015	0.4	0.4	0	0.8	0.7984	0.7929	0.7929	0.7875
772	1.8958	0.3015	0.4	0.4	0	1	0.7984	0.7929	0.7929	0.7875
773	1.8958	0.3015	0.4	0.6	0	0.4	0.7984	0.7929	0.7929	0.7875
774	1.8958	0.3015	0.4	0.6	0	0.6	0.7984	0.7929	0.7929	0.7875
775	1.8958	0.3015	0.4	0.6	0	0.8	0.7984	0.7929	0.7929	0.7875
776	1.8958	0.3015	0.4	0.6	0	1	0.7984	0.7929	0.7929	0.7875
777	1.8958	0.3015	0.4	0.8	0	0.4	0.7984	0.7929	0.7929	0.7875
778	1.8958	0.3015	0.4	0.8	0	0.6	0.7984	0.7929	0.7929	0.7875
779	1.8958	0.3015	0.4	0.8	0	0.8	0.7984	0.7929	0.7929	0.7875
780	1.8958	0.3015	0.4	0.8	0	1	0.7984	0.7929	0.7929	0.7875
781	1.8958	0.3015	0.4	1	0	0.4	0.7984	0.7929	0.7929	0.7875
782	1.8958	0.3015	0.4	1	0	0.6	0.7984	0.7929	0.7929	0.7875
783	1.8958	0.3015	0.4	1	0	0.8	0.7984	0.7929	0.7929	0.7875
784	1.8958	0.3015	0.4	1	0	1	0.7984	0.7929	0.7929	0.7875
785	1.8958	0.3015	0.6	0.4	0	0.4	0.7984	0.7929	0.7929	0.7875
786	1.8958	0.3015	0.6	0.4	0	0.6	0.7984	0.7929	0.7929	0.7875
787	1.8958	0.3015	0.6	0.4	0	0.8	0.7984	0.7929	0.7929	0.7875
788	1.8958	0.3015	0.6	0.4	0	1	0.7984	0.7929	0.7929	0.7875
789	1.8958	0.3015	0.6	0.6	0	0.4	0.7984	0.7929	0.7929	0.7875
790	1.8958	0.3015	0.6	0.6	0	0.6	0.7984	0.7929	0.7929	0.7875
791	1.8958	0.3015	0.6	0.6	0	0.8	0.7984	0.7929	0.7929	0.7875
792	1.8958	0.3015	0.6	0.6	0	1	0.7984	0.7929	0.7929	0.7875
793	1.8958	0.3015	0.6	0.8	0	0.4	0.7984	0.7929	0.7929	0.7875
794	1.8958	0.3015	0.6	0.8	0	0.6	0.7984	0.7929	0.7929	0.7875
795	1.8958	0.3015	0.6	0.8	0	0.8	0.7984	0.7929	0.7929	0.7875
796	1.8958	0.3015	0.6	0.8	0	1	0.7984	0.7929	0.7929	0.7875
797	1.8958	0.3015	0.6	1	0	0.4	0.7984	0.7929	0.7929	0.7875
798	1.8958	0.3015	0.6	1	0	0.6	0.7984	0.7929	0.7929	0.7875
799	1.8958	0.3015	0.6	1	0	0.8	0.7984	0.7929	0.7929	0.7875
800	1.8958	0.3015	0.6	1	0	1	0.7984	0.7929	0.7929	0.7875
801	1.8958	0.3015	0.8	0.4	0	0.4	0.7984	0.7929	0.7929	0.7875
802	1.8958	0.3015	0.8	0.4	0	0.6	0.7984	0.7929	0.7929	0.7875
803	1.8958	0.3015	0.8	0.4	0	0.8	0.7984	0.7929	0.7929	0.7875
804	1.8958	0.3015	0.8	0.4	0	1	0.7984	0.7929	0.7929	0.7875
805	1.8958	0.3015	0.8	0.6	0	0.4	0.7984	0.7929	0.7929	0.7875
806	1.8958	0.3015	0.8	0.6	0	0.6	0.7984	0.7929	0.7929	0.7875
807	1.8958	0.3015	0.8	0.6	0	0.8	0.7984	0.7929	0.7929	0.7875
808	1.8958	0.3015	0.8	0.6	0	1	0.7984	0.7929	0.7929	0.7875
809	1.8958	0.3015	0.8	0.8	0	0.4	0.7984	0.7929	0.7929	0.7875
810	1.8958	0.3015	0.8	0.8	0	0.6	0.7984	0.7929	0.7929	0.7875
811	1.8958	0.3015	0.8	0.8	0	0.8	0.7984	0.7929	0.7929	0.7875
812	1.8958	0.3015	0.8	0.8	0	1	0.7984	0.7929	0.7929	0.7875
813	1.8958	0.3015	0.8	1	0	0.4	0.7984	0.7929	0.7929	0.7875
814	1.8958	0.3015	0.8	1	0	0.6	0.7984	0.7929	0.7929	0.7875
815	1.8958	0.3015	0.8	1	0	0.8	0.7984	0.7929	0.7929	0.7875
816	1.8958	0.3015	0.8	1	0	1	0.7984	0.7929	0.7929	0.7875
817	1.8958	0.3015	1	0.4	0	0.4	0.7984	0.7929	0.7929	0.7875
818	1.8958	0.3015	1	0.4	0	0.6	0.7984	0.7929	0.7929	0.7875
819	1.8958	0.3015	1	0.4	0	0.8	0.7984	0.7929	0.7929	0.7875
820	1.8958	0.3015	1	0.4	0	1	0.7984	0.7929	0.7929	0.7875
821	1.8958	0.3015	1	0.6	0	0.4	0.7984	0.7929	0.7929	0.7875
822	1.8958	0.3015	1	0.6	0	0.6	0.7984	0.7929	0.7929	0.7875
823	1.8958	0.3015	1	0.6	0	0.8	0.7984	0.7929	0.7929	0.7875
824	1.8958	0.3015	1	0.6	0	1	0.7984	0.7929	0.7929	0.7875
825	1.8958	0.3015	1	0.8	0	0.4	0.7984	0.7929	0.7929	0.7875
826	1.8958	0.3015	1	0.8	0	0.6	0.7984	0.7929	0.7929	0.7875
827	1.8958	0.3015	1	0.8	0	0.8	0.7984	0.7929	0.7929	0.7875
828	1.8958	0.3015	1	0.8	0	1	0.7984	0.7929	0.7929	0.7875
829	1.8958	0.3015	1	1	0	0.4	0.7984	0.7929	0.7929	0.7875
830	1.8958	0.3015	1	1	0	0.6	0.7984	0.7929	0.7929	0.7875
831	1.8958	0.3015	1	1	0	0.8	0.7984	0.7929	0.7929	0.7875
832	1.8958	0.3015	1	1	0	1	0.7984	0.7929	0.7929	0.7875
833	1.8976	0.302	0.2	0	0.4	0.4	0.7984	0.7984	0.7929	0.7875
834	1.8976	0.302	0.2	0	0.4	0.6	0.7984	0.7984	0.7929	0.7875
835	1.8976	0.302	0.2	0	0.4	0.8	0.7984	0.7984	0.7929	0.7875
836	1.8976	0.302	0.2	0	0.4	1	0.7984	0.7984	0.7929	0.7875
837	1.8976	0.302	0.2	0	0.6	0.4	0.7984	0.7984	0.7929	0.7875
838	1.8976	0.302	0.2	0	0.6	0.6	0.7984	0.7984	0.7929	0.7875
839	1.8976	0.302	0.2	0	0.6	0.8	0.7984	0.7984	0.7929	0.7875
840	1.8976	0.302	0.2	0	0.6	1	0.7984	0.7984	0.7929	0.7875
841	1.8976	0.302	0.2	0	0.8	0.4	0.7984	0.7984	0.7929	0.7875
842	1.8976	0.302	0.2	0	0.8	0.6	0.7984	0.7984	0.7929	0.7875
843	1.8976	0.302	0.2	0	0.8	0.8	0.7984	0.7984	0.7929	0.7875
844	1.8976	0.302	0.2	0	0.8	1	0.7984	0.7984	0.7929	0.7875
845	1.8976	0.302	0.2	0	1	0.4	0.7984	0.7984	0.7929	0.7875
846	1.8976	0.302	0.2	0	1	0.6	0.7984	0.7984	0.7929	0.7875
847	1.8976	0.302	0.2	0	1	0.8	0.7984	0.7984	0.7929	0.7875
848	1.8976	0.302	0.2	0	1	1	0.7984	0.7984	0.7929	0.7875
849	1.8976	0.302	0.4	0	0.4	0.4	0.7984	0.7984	0.7929	0.7875
850	1.8976	0.302	0.4	0	0.4	0.6	0.7984	0.7984	0.7929	0.7875
851	1.8976	0.302	0.4	0	0.4	0.8	0.7984	0.7984	0.7929	0.7875
852	1.8976	0.302	0.4	0	0.4	1	0.7984	0.7984	0.7929	0.7875
853	1.8976	0.302	0.4	0	0.6	0.4	0.7984	0.7984	0.7929	0.7875
854	1.8976	0.302	0.4	0	0.6	0.6	0.7984	0.7984	0.7929	0.7875
855	1.8976	0.302	0.4	0	0.6	0.8	0.7984	0.7984	0.7929	0.7875
856	1.8976	0.302	0.4	0	0.6	1	0.7984	0.7984	0.7929	0.7875
857	1.8976	0.302	0.4	0	0.8	0.4	0.7984	0.7984	0.7929	0.7875
858	1.8976	0.302	0.4	0	0.8	0.6	0.7984	0.7984	0.7929	0.7875
859	1.8976	0.302	0.4	0	0.8	0.8	0.7984	0.7984	0.7929	0.7875
860	1.8976	0.302	0.4	0	0.8	1	0.7984	0.7984	0.7929	0.7875
861	1.8976	0.302	0.4	0	1	0.4	0.7984	0.7984	0.7929	0.7875
862	1.8976	0.302	0.4	0	1	0.6	0.7984	0.7984	0.7929	0.7875
863	1.8976	0.302	0.4	0	1	0.8	0.7984	0.7984	0.7929	0.7875
864	1.8976	0.302	0.4	0	1	1	0.7984	0.7984	0.7929	0.7875
865	1.8976	0.302	0.6	0	0.4	0.4	0.7984	0.7984	0.7929	0.7875
866	1.8976	0.302	0.6	0	0.4	0.6	0.7984	0.7984	0.7929	0.7875
867	1.8976	0.302	0.6	0	0.4	0.8	0.7984	0.7984	0.7929	0.7875
868	1.8976	0.302	0.6	0	0.4	1	0.7984	0.7984	0.7929	0.7875
869	1.8976	0.302	0.6	0	0.6	0.4	0.7984	0.7984	0.7929	0.7875
870	1.8976	0.302	0.6	0	0.6	0.6	0.7984	0.7984	0.7929	0.7875
871	1.8976	0.302	0.6	0	0.6	0.8	0.7984	0.7984	0.7929	0.7875
872	1.8976	0.302	0.6	0	0.6	1	0.7984	0.7984	0.7929	0.7875
873	1.8976	0.302	0.6	0	0.8	0.4	0.7984	0.7984	0.7929	0.7875
874	1.8976	0.302	0.6	0	0.8	0.6	0.7984	0.7984	0.7929	0.7875
875	1.8976	0.302	0.6	0	0.8	0.8	0.7984	0.7984	0.7929	0.7875
876	1.8976	0.302	0.6	0	0.8	1	0.7984	0.7984	0.7929	0.7875
877	1.8976	0.302	0.6	0	1	0.4	0.7984	0.7984	0.7929	0.7875
878	1.8976	0.302	0.6	0	1	0.6	0.7984	0.7984	0.7929	0.7875
879	1.8976	0.302	0.6	0	1	0.8	0.7984	0.7984	0.7929	0.7875
880	1.8976	0.302	0.6	0	1	1	0.7984	0.7984	0.7929	0.7875
881	1.8976	0.302	0.8	0	0.4	0.4	0.7984	0.7984	0.7929	0.7875
882	1.8976	0.302	0.8	0	0.4	0.6	0.7984	0.7984	0.7929	0.7875
883	1.8976	0.302	0.8	0	0.4	0.8	0.7984	0.7984	0.7929	0.7875
884	1.8976	0.302	0.8	0	0.4	1	0.7984	0.7984	0.7929	0.7875
885	1.8976	0.302	0.8	0	0.6	0.4	0.7984	0.7984	0.7929	0.7875
886	1.8976	0.302	0.8	0	0.6	0.6	0.7984	0.7984	0.7929	0.7875
887	1.8976	0.302	0.8	0	0.6	0.8	0.7984	0.7984	0.7929	0.7875
888	1.8976	0.302	0.8	0	0.6	1	0.7984	0.7984	0.7929	0.7875
889	1.8976	0.302	0.8	0	0.8	0.4	0.7984	0.7984	0.7929	0.7875
890	1.8976	0.302	0.8	0	0.8	0.6	0.7984	0.7984	0.7929	0.7875
891	1.8976	0.302	0.8	0	0.8	0.8	0.7984	0.7984	0.7929	0.7875
892	1.8976	0.302	0.8	0	0.8	1	0.7984	0.7984	0.7929	0.7875
893	1.8976	0.302	0.8	0	1	0.4	0.7984	0.7984	0.7929	0.7875
894	1.8976	0.302	0.8	0	1	0.6	0.7984	0.7984	0.7929	0.7875
895	1.8976	0.302	0.8	0	1	0.8	0.7984	0.7984	0.7929	0.7875
896	1.8976	0.302	0.8	0	1	1	0.7984	0.7984	0.7929	0.7875
897	1.8976	0.302	1	0	0.4	0.4	0.7984	0.7984	0.7929	0.7875
898	1.8976	0.302	1	0	0.4	0.6	0.7984	0.7984	0.7929	0.7875
899	1.8976	0.302	1	0	0.4	0.8	0.7984	0.7984	0.7929	0.7875
900	1.8976	0.302	1	0	0.4	1	0.7984	0.7984	0.7929	0.7875
901	1.8976	0.302	1	0	0.6	0.4	0.7984	0.7984	0.7929	0.7875
902	1.8976	0.302	1	0	0.6	0.6	0.7984	0.7984	0.7929	0.7875
903	1.8976	0.302	1	0	0.6	0.8	0.7984	0.7984	0.7929	0.7875
904	1.8976	0.302	1	0	0.6	1	0.7984	0.7984	0.7929	0.7875
905	1.8976	0.302	1	0	0.8	0.4	0.7984	0.7984	0.7929	0.7875
906	1.8976	0.302	1	0	0.8	0.6	0.7984	0.7984	0.7929	0.7875
907	1.8976	0.302	1	0	0.8	0.8	0.7984	0.7984	0.7929	0.7875
908	1.8976	0.302	1	0	0.8	1	0.7984	0.7984	0.7929	0.7875
909	1.8976	0.302	1	0	1	0.4	0.7984	0.7984	0.7929	0.7875
910	1.8976	0.302	1	0	1	0.6	0.7984	0.7984	0.7929	0.7875
911	1.8976	0.302	1	0	1	0.8	0.7984	0.7984	0.7929	0.7875
912	1.8976	0.302	1	0	1	1	0.7984	0.7984	0.7929	0.7875
913	2.2581	0.3965	0	0.4	0.4	0	0.8	0.7945	0.7891	0.7891
914	2.2581	0.3965	0	0.4	0.6	0	0.8	0.7945	0.7891	0.7891
915	2.2581	0.3965	0	0.4	0.8	0	0.8	0.7945	0.7891	0.7891
916	2.2581	0.3965	0	0.4	1	0	0.8	0.7945	0.7891	0.7891
917	2.2581	0.3965	0	0.6	0.4	0	0.8	0.7945	0.7891	0.7891
918	2.2581	0.3965	0	0.6	0.6	0	0.8	0.7945	0.7891	0.7891
919	2.2581	0.3965	0	0.6	0.8	0	0.8	0.7945	0.7891	0.7891
920	2.2581	0.3965	0	0.6	1	0	0.8	0.7945	0.7891	0.7891
921	2.2581	0.3965	0	0.8	0.4	0	0.8	0.7945	0.7891	0.7891
922	2.2581	0.3965	0	0.8	0.6	0	0.8	0.7945	0.7891	0.7891
923	2.2581	0.3965	0	0.8	0.8	0	0.8	0.7945	0.7891	0.7891
924	2.2581	0.3965	0	0.8	1	0	0.8	0.7945	0.7891	0.7891
925	2.2581	0.3965	0	1	0.4	0	0.8	0.7945	0.7891	0.7891
926	2.2581	0.3965	0	1	0.6	0	0.8	0.7945	0.7891	0.7891
927	2.2581	0.3965	0	1	0.8	0	0.8	0.7945	0.7891	0.7891
928	2.2581	0.3965	0	1	1	0	0.8	0.7945	0.7891	0.7891
929	2.2599	0.3969	0	0.4	0	0.4	0.8	0.7945	0.7945	0.7891
930	2.2599	0.3969	0	0.4	0	0.6	0.8	0.7945	0.7945	0.7891
931	2.2599	0.3969	0	0.4	0	0.8	0.8	0.7945	0.7945	0.7891
932	2.2599	0.3969	0	0.4	0	1	0.8	0.7945	0.7945	0.7891
933	2.2599	0.3969	0	0.6	0	0.4	0.8	0.7945	0.7945	0.7891
934	2.2599	0.3969	0	0.6	0	0.6	0.8	0.7945	0.7945	0.7891
935	2.2599	0.3969	0	0.6	0	0.8	0.8	0.7945	0.7945	0.7891
936	2.2599	0.3969	0	0.6	0	1	0.8	0.7945	0.7945	0.7891
937	2.2599	0.3969	0	0.8	0	0.4	0.8	0.7945	0.7945	0.7891
938	2.2599	0.3969	0	0.8	0	0.6	0.8	0.7945	0.7945	0.7891
939	2.2599	0.3969	0	0.8	0	0.8	0.8	0.7945	0.7945	0.7891
940	2.2599	0.3969	0	0.8	0	1	0.8	0.7945	0.7945	0.7891
941	2.2599	0.3969	0	1	0	0.4	0.8	0.7945	0.7945	0.7891
942	2.2599	0.3969	0	1	0	0.6	0.8	0.7945	0.7945	0.7891
943	2.2599	0.3969	0	1	0	0.8	0.8	0.7945	0.7945	0.7891
944	2.2599	0.3969	0	1	0	1	0.8	0.7945	0.7945	0.7891
945	2.2616	0.3974	0	0	0.4	0.4	0.8	0.8	0.7945	0.7891
946	2.2616	0.3974	0	0	0.4	0.6	0.8	0.8	0.7945	0.7891
947	2.2616	0.3974	0	0	0.4	0.8	0.8	0.8	0.7945	0.7891
948	2.2616	0.3974	0	0	0.4	1	0.8	0.8	0.7945	0.7891
949	2.2616	0.3974	0	0	0.6	0.4	0.8	0.8	0.7945	0.7891
950	2.2616	0.3974	0	0	0.6	0.6	0.8	0.8	0.7945	0.7891
951	2.2616	0.3974	0	0	0.6	0.8	0.8	0.8	0.7945	0.7891
