Id	FCend	FCnorm	Dem_1	Dem_2	Dem_3	Dem_4	Dem_5	Dem_6	socF_1	socF_2	socF_3	socF_4	socF_5	socF_6
19016	82.4084	0.2414	0.6	0.8	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19017	82.4084	0.2414	0.6	0.8	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19018	82.4084	0.2414	0.6	0.8	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19019	82.4084	0.2414	0.6	1	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19020	82.4084	0.2414	0.6	1	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19021	82.4084	0.2414	0.6	1	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19022	82.4084	0.2414	0.8	0.8	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19023	82.4084	0.2414	0.8	0.8	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19024	82.4084	0.2414	0.8	0.8	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19025	82.4084	0.2414	0.8	1	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19026	82.4084	0.2414	0.8	1	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19027	82.4084	0.2414	0.8	1	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19028	82.4084	0.2414	1	0.8	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19029	82.4084	0.2414	1	0.8	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19030	82.4084	0.2414	1	0.8	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19031	82.4084	0.2414	1	1	0.4	0.2	0.6	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19032	82.4084	0.2414	1	1	0.4	0.2	0.8	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19033	82.4084	0.2414	1	1	0.4	0.2	1	0	0.7249	0.5897	0.5331	0.5025	0.364	0.364
19034	82.4231	0.2415	0.4	0.2	0.8	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19035	82.4231	0.2415	0.4	0.2	0.8	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19036	82.4231	0.2415	0.4	0.2	0.8	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19037	82.4231	0.2415	0.4	0.2	1	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19038	82.4231	0.2415	0.4	0.2	1	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19039	82.4231	0.2415	0.4	0.2	1	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19040	82.4231	0.2415	0.6	0.2	0.8	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19041	82.4231	0.2415	0.6	0.2	0.8	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19042	82.4231	0.2415	0.6	0.2	0.8	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19043	82.4231	0.2415	0.6	0.2	1	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19044	82.4231	0.2415	0.6	0.2	1	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19045	82.4231	0.2415	0.6	0.2	1	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19046	82.4231	0.2415	0.8	0.2	0.8	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19047	82.4231	0.2415	0.8	0.2	0.8	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19048	82.4231	0.2415	0.8	0.2	0.8	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19049	82.4231	0.2415	0.8	0.2	1	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19050	82.4231	0.2415	0.8	0.2	1	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19051	82.4231	0.2415	0.8	0.2	1	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19052	82.4231	0.2415	1	0.2	0.8	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19053	82.4231	0.2415	1	0.2	0.8	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19054	82.4231	0.2415	1	0.2	0.8	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19055	82.4231	0.2415	1	0.2	1	0.4	0.6	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19056	82.4231	0.2415	1	0.2	1	0.4	0.8	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19057	82.4231	0.2415	1	0.2	1	0.4	1	0	0.7249	0.6997	0.566	0.5046	0.3662	0.3662
19058	82.4414	0.2416	0.2	0.6	0.4	0.4	0.4	0.6	0.777	0.7041	0.6489	0.5889	0.5233	0.3871
19059	82.4414	0.2416	0.2	0.6	0.4	0.4	0.4	0.8	0.777	0.7041	0.6489	0.5889	0.5233	0.3871
19060	82.4414	0.2416	0.2	0.6	0.4	0.4	0.4	1	0.777	0.7041	0.6489	0.5889	0.5233	0.3871
19061	82.4563	0.2417	0	0.8	0.8	0.6	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19062	82.4563	0.2417	0	0.8	0.8	0.8	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19063	82.4563	0.2417	0	0.8	0.8	1	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19064	82.4563	0.2417	0	0.8	1	0.6	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19065	82.4563	0.2417	0	0.8	1	0.8	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19066	82.4563	0.2417	0	0.8	1	1	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19067	82.4563	0.2417	0	1	0.8	0.6	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19068	82.4563	0.2417	0	1	0.8	0.8	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19069	82.4563	0.2417	0	1	0.8	1	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19070	82.4563	0.2417	0	1	1	0.6	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19071	82.4563	0.2417	0	1	1	0.8	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19072	82.4563	0.2417	0	1	1	1	0.2	0	0.8	0.6659	0.5318	0.3928	0.3581	0.3581
19073	82.4568	0.2417	0.2	0.4	0.4	0.2	0.6	0.6	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19074	82.4568	0.2417	0.2	0.4	0.4	0.2	0.6	0.8	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19075	82.4568	0.2417	0.2	0.4	0.4	0.2	0.6	1	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19076	82.4568	0.2417	0.2	0.4	0.4	0.2	0.8	0.6	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19077	82.4568	0.2417	0.2	0.4	0.4	0.2	0.8	0.8	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19078	82.4568	0.2417	0.2	0.4	0.4	0.2	0.8	1	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19079	82.4568	0.2417	0.2	0.4	0.4	0.2	1	0.6	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19080	82.4568	0.2417	0.2	0.4	0.4	0.2	1	0.8	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19081	82.4568	0.2417	0.2	0.4	0.4	0.2	1	1	0.777	0.7291	0.6742	0.6445	0.5136	0.3768
19082	82.4727	0.2419	0.4	0.6	0.8	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19083	82.4727	0.2419	0.4	0.6	1	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19084	82.4727	0.2419	0.6	0.6	0.8	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19085	82.4727	0.2419	0.6	0.6	1	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19086	82.4727	0.2419	0.8	0.6	0.8	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19087	82.4727	0.2419	0.8	0.6	1	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19088	82.4727	0.2419	1	0.6	0.8	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19089	82.4727	0.2419	1	0.6	1	0.2	0.2	0.4	0.7249	0.6515	0.5169	0.4861	0.4526	0.3819
19090	82.4941	0.242	0.2	0.4	0.6	0.4	0.6	0.4	0.777	0.7291	0.6449	0.5848	0.4513	0.3806
19091	82.4941	0.242	0.2	0.4	0.6	0.4	0.8	0.4	0.777	0.7291	0.6449	0.5848	0.4513	0.3806
19092	82.4941	0.242	0.2	0.4	0.6	0.4	1	0.4	0.777	0.7291	0.6449	0.5848	0.4513	0.3806
19093	82.5088	0.2421	0.4	0.8	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19094	82.5088	0.2421	0.4	1	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19095	82.5088	0.2421	0.6	0.8	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19096	82.5088	0.2421	0.6	1	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19097	82.5088	0.2421	0.8	0.8	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19098	82.5088	0.2421	0.8	1	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19099	82.5088	0.2421	1	0.8	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19100	82.5088	0.2421	1	1	0.6	0.4	0.2	0.2	0.7249	0.5897	0.5028	0.4399	0.4058	0.3703
19101	82.5088	0.2421	0	0.8	0.4	0.6	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19102	82.5088	0.2421	0	0.8	0.4	0.8	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19103	82.5088	0.2421	0	0.8	0.4	1	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19104	82.5088	0.2421	0	1	0.4	0.6	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19105	82.5088	0.2421	0	1	0.4	0.8	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19106	82.5088	0.2421	0	1	0.4	1	0.4	0.2	0.8	0.6659	0.6103	0.4759	0.4077	0.3722
19107	82.5301	0.2423	0.2	0.6	0.8	0.4	0	0.4	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19108	82.5301	0.2423	0.2	0.6	0.8	0.4	0	0.6	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19109	82.5301	0.2423	0.2	0.6	0.8	0.4	0	0.8	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19110	82.5301	0.2423	0.2	0.6	0.8	0.4	0	1	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19111	82.5301	0.2423	0.2	0.6	1	0.4	0	0.4	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19112	82.5301	0.2423	0.2	0.6	1	0.4	0	0.6	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19113	82.5301	0.2423	0.2	0.6	1	0.4	0	0.8	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19114	82.5301	0.2423	0.2	0.6	1	0.4	0	1	0.777	0.7041	0.5712	0.5098	0.5098	0.3718
19115	82.5431	0.2424	0.2	0.6	0.6	0.6	0.2	0.4	0.777	0.7041	0.6196	0.4856	0.4521	0.3814
19116	82.5431	0.2424	0.2	0.6	0.6	0.8	0.2	0.4	0.777	0.7041	0.6196	0.4856	0.4521	0.3814
19117	82.5431	0.2424	0.2	0.6	0.6	1	0.2	0.4	0.777	0.7041	0.6196	0.4856	0.4521	0.3814
19118	82.5792	0.2427	0	0.8	0.4	0.2	0.6	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19119	82.5792	0.2427	0	0.8	0.4	0.2	0.8	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19120	82.5792	0.2427	0	0.8	0.4	0.2	1	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19121	82.5792	0.2427	0	1	0.4	0.2	0.6	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19122	82.5792	0.2427	0	1	0.4	0.2	0.8	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19123	82.5792	0.2427	0	1	0.4	0.2	1	0.4	0.8	0.6659	0.6103	0.5803	0.4466	0.3758
19124	82.5939	0.2428	0	0.2	0.8	0.4	0.6	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19125	82.5939	0.2428	0	0.2	0.8	0.4	0.8	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19126	82.5939	0.2428	0	0.2	0.8	0.4	1	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19127	82.5939	0.2428	0	0.2	1	0.4	0.6	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19128	82.5939	0.2428	0	0.2	1	0.4	0.8	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19129	82.5939	0.2428	0	0.2	1	0.4	1	0.4	0.8	0.775	0.6427	0.5825	0.4489	0.3781
19130	82.5975	0.2428	0	0.8	0.8	0.6	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19131	82.5975	0.2428	0	0.8	0.8	0.8	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19132	82.5975	0.2428	0	0.8	0.8	1	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19133	82.5975	0.2428	0	0.8	1	0.6	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19134	82.5975	0.2428	0	0.8	1	0.8	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19135	82.5975	0.2428	0	0.8	1	1	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19136	82.5975	0.2428	0	1	0.8	0.6	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19137	82.5975	0.2428	0	1	0.8	0.8	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19138	82.5975	0.2428	0	1	0.8	1	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19139	82.5975	0.2428	0	1	1	0.6	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19140	82.5975	0.2428	0	1	1	0.8	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19141	82.5975	0.2428	0	1	1	1	0	0.2	0.8	0.6659	0.5318	0.3928	0.3928	0.3571
19142	82.6154	0.243	0.4	0.8	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19143	82.6154	0.243	0.4	0.8	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19144	82.6154	0.243	0.4	0.8	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19145	82.6154	0.243	0.4	1	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19146	82.6154	0.243	0.4	1	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19147	82.6154	0.243	0.4	1	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19148	82.6154	0.243	0.6	0.8	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19149	82.6154	0.243	0.6	0.8	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19150	82.6154	0.243	0.6	0.8	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19151	82.6154	0.243	0.6	1	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19152	82.6154	0.243	0.6	1	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19153	82.6154	0.243	0.6	1	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19154	82.6154	0.243	0.8	0.8	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19155	82.6154	0.243	0.8	0.8	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19156	82.6154	0.243	0.8	0.8	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19157	82.6154	0.243	0.8	1	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19158	82.6154	0.243	0.8	1	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19159	82.6154	0.243	0.8	1	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19160	82.6154	0.243	1	0.8	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19161	82.6154	0.243	1	0.8	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19162	82.6154	0.243	1	0.8	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19163	82.6154	0.243	1	1	0.4	0	0.6	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19164	82.6154	0.243	1	1	0.4	0	0.8	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19165	82.6154	0.243	1	1	0.4	0	1	0.2	0.7249	0.5897	0.5331	0.5331	0.3953	0.3596
19166	82.6335	0.2431	0.2	0.8	0.8	0.2	0.4	0.2	0.777	0.6427	0.5077	0.4767	0.4085	0.373
19167	82.6335	0.2431	0.2	0.8	1	0.2	0.4	0.2	0.777	0.6427	0.5077	0.4767	0.4085	0.373
19168	82.6335	0.2431	0.2	1	0.8	0.2	0.4	0.2	0.777	0.6427	0.5077	0.4767	0.4085	0.373
19169	82.6335	0.2431	0.2	1	1	0.2	0.4	0.2	0.777	0.6427	0.5077	0.4767	0.4085	0.373
19170	82.7002	0.2436	0.4	0	0.6	0.2	0.6	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19171	82.7002	0.2436	0.4	0	0.6	0.2	0.6	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19172	82.7002	0.2436	0.4	0	0.6	0.2	0.6	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19173	82.7002	0.2436	0.4	0	0.6	0.2	0.8	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19174	82.7002	0.2436	0.4	0	0.6	0.2	0.8	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19175	82.7002	0.2436	0.4	0	0.6	0.2	0.8	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19176	82.7002	0.2436	0.4	0	0.6	0.2	1	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19177	82.7002	0.2436	0.4	0	0.6	0.2	1	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19178	82.7002	0.2436	0.4	0	0.6	0.2	1	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19179	82.7002	0.2436	0.6	0	0.6	0.2	0.6	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19180	82.7002	0.2436	0.6	0	0.6	0.2	0.6	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19181	82.7002	0.2436	0.6	0	0.6	0.2	0.6	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19182	82.7002	0.2436	0.6	0	0.6	0.2	0.8	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19183	82.7002	0.2436	0.6	0	0.6	0.2	0.8	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19184	82.7002	0.2436	0.6	0	0.6	0.2	0.8	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19185	82.7002	0.2436	0.6	0	0.6	0.2	1	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19186	82.7002	0.2436	0.6	0	0.6	0.2	1	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19187	82.7002	0.2436	0.6	0	0.6	0.2	1	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19188	82.7002	0.2436	0.8	0	0.6	0.2	0.6	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19189	82.7002	0.2436	0.8	0	0.6	0.2	0.6	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19190	82.7002	0.2436	0.8	0	0.6	0.2	0.6	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19191	82.7002	0.2436	0.8	0	0.6	0.2	0.8	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19192	82.7002	0.2436	0.8	0	0.6	0.2	0.8	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19193	82.7002	0.2436	0.8	0	0.6	0.2	0.8	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19194	82.7002	0.2436	0.8	0	0.6	0.2	1	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19195	82.7002	0.2436	0.8	0	0.6	0.2	1	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19196	82.7002	0.2436	0.8	0	0.6	0.2	1	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19197	82.7002	0.2436	1	0	0.6	0.2	0.6	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19198	82.7002	0.2436	1	0	0.6	0.2	0.6	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19199	82.7002	0.2436	1	0	0.6	0.2	0.6	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19200	82.7002	0.2436	1	0	0.6	0.2	0.8	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19201	82.7002	0.2436	1	0	0.6	0.2	0.8	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19202	82.7002	0.2436	1	0	0.6	0.2	0.8	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19203	82.7002	0.2436	1	0	0.6	0.2	1	0.6	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19204	82.7002	0.2436	1	0	0.6	0.2	1	0.8	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19205	82.7002	0.2436	1	0	0.6	0.2	1	1	0.7249	0.7249	0.6406	0.6108	0.4785	0.3394
19206	82.7056	0.2436	0.4	0.2	0.4	0.4	0.4	0.6	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19207	82.7056	0.2436	0.4	0.2	0.4	0.4	0.4	0.8	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19208	82.7056	0.2436	0.4	0.2	0.4	0.4	0.4	1	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19209	82.7056	0.2436	0.6	0.2	0.4	0.4	0.4	0.6	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19210	82.7056	0.2436	0.6	0.2	0.4	0.4	0.4	0.8	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19211	82.7056	0.2436	0.6	0.2	0.4	0.4	0.4	1	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19212	82.7056	0.2436	0.8	0.2	0.4	0.4	0.4	0.6	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19213	82.7056	0.2436	0.8	0.2	0.4	0.4	0.4	0.8	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19214	82.7056	0.2436	0.8	0.2	0.4	0.4	0.4	1	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19215	82.7056	0.2436	1	0.2	0.4	0.4	0.4	0.6	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19216	82.7056	0.2436	1	0.2	0.4	0.4	0.4	0.8	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19217	82.7056	0.2436	1	0.2	0.4	0.4	0.4	1	0.7249	0.6997	0.6445	0.5843	0.5187	0.3823
19218	82.7796	0.2442	0.4	0.8	0.4	0.2	0	0.4	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19219	82.7796	0.2442	0.4	0.8	0.4	0.2	0	0.6	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19220	82.7796	0.2442	0.4	0.8	0.4	0.2	0	0.8	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19221	82.7796	0.2442	0.4	0.8	0.4	0.2	0	1	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19222	82.7796	0.2442	0.4	1	0.4	0.2	0	0.4	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19223	82.7796	0.2442	0.4	1	0.4	0.2	0	0.6	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19224	82.7796	0.2442	0.4	1	0.4	0.2	0	0.8	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19225	82.7796	0.2442	0.4	1	0.4	0.2	0	1	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19226	82.7796	0.2442	0.6	0.8	0.4	0.2	0	0.4	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19227	82.7796	0.2442	0.6	0.8	0.4	0.2	0	0.6	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19228	82.7796	0.2442	0.6	0.8	0.4	0.2	0	0.8	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19229	82.7796	0.2442	0.6	0.8	0.4	0.2	0	1	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19230	82.7796	0.2442	0.6	1	0.4	0.2	0	0.4	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19231	82.7796	0.2442	0.6	1	0.4	0.2	0	0.6	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19232	82.7796	0.2442	0.6	1	0.4	0.2	0	0.8	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19233	82.7796	0.2442	0.6	1	0.4	0.2	0	1	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19234	82.7796	0.2442	0.8	0.8	0.4	0.2	0	0.4	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19235	82.7796	0.2442	0.8	0.8	0.4	0.2	0	0.6	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19236	82.7796	0.2442	0.8	0.8	0.4	0.2	0	0.8	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
19237	82.7796	0.2442	0.8	0.8	0.4	0.2	0	1	0.7249	0.5897	0.5331	0.5025	0.5025	0.364
